2023-7-18 17:24:5,29.95,76.31,98407.63,245.77,2.29,401.92,3.08,13.00,19.00,20.00
2023-7-18 17:24:14,29.95,76.33,98407.63,245.77,2.47,402.02,3.22,12.00,19.00,20.00
2023-7-18 17:24:24,29.98,76.37,98408.34,245.71,2.40,401.99,3.17,12.00,19.00,20.00
2023-7-18 17:24:34,29.98,76.39,98408.34,245.71,2.46,402.02,3.22,11.00,17.00,17.00
2023-7-18 17:24:43,29.98,76.41,98408.15,245.73,3.23,402.46,3.82,11.00,17.00,17.00
2023-7-18 17:24:53,29.98,76.41,98409.20,245.64,2.50,402.04,3.25,11.00,15.00,17.00
2023-7-18 17:25:2,29.99,76.43,98408.72,245.68,2.29,401.91,3.07,11.00,17.00,19.00
2023-7-18 17:25:12,30.00,76.47,98408.72,245.68,3.94,402.84,4.33,11.00,17.00,18.00
2023-7-18 17:25:21,29.99,76.38,98408.37,245.71,2.45,402.01,3.21,12.00,19.00,19.00
2023-7-18 17:25:31,30.00,76.33,98409.09,245.65,2.49,402.04,3.24,11.00,18.00,19.00
2023-7-18 17:25:40,30.00,76.30,98409.31,245.63,3.35,402.53,3.91,12.00,18.00,18.00
2023-7-18 17:25:50,30.01,76.29,98409.29,245.63,2.70,402.16,3.41,11.00,18.00,18.00
2023-7-18 17:25:59,30.02,76.26,98409.48,245.61,2.40,401.99,3.17,12.00,18.00,18.00
2023-7-18 17:26:8,30.00,76.23,98410.01,245.57,3.98,402.87,4.36,13.00,18.00,18.00
2023-7-18 17:26:18,30.01,76.21,98410.39,245.54,2.57,402.09,3.31,10.00,17.00,17.00
2023-7-18 17:26:27,30.01,76.20,98411.11,245.48,2.62,402.11,3.35,12.00,17.00,17.00
2023-7-18 17:26:37,30.02,76.17,98410.59,245.52,2.79,402.21,3.49,11.00,18.00,18.00
2023-7-18 17:26:47,30.03,76.16,98410.95,245.49,3.79,402.76,4.22,11.00,17.00,18.00
2023-7-18 17:26:56,30.03,76.14,98410.95,245.49,2.60,402.10,3.33,12.00,18.00,18.00
2023-7-18 17:27:6,30.04,76.16,98412.19,245.38,2.70,402.16,3.41,11.00,17.00,18.00
2023-7-18 17:27:15,30.05,76.18,98411.85,245.41,2.54,402.06,3.28,10.00,16.00,17.00
2023-7-18 17:27:25,30.04,76.16,98412.03,245.40,2.56,402.08,3.30,10.00,18.00,21.00
2023-7-18 17:27:34,30.04,76.11,98412.59,245.35,3.80,402.77,4.23,11.00,21.00,22.00
2023-7-18 17:27:44,30.05,75.97,98412.27,245.38,2.70,402.16,3.41,12.00,22.00,22.00
2023-7-18 17:27:53,30.04,75.92,98413.84,245.24,2.59,402.09,3.32,11.00,19.00,20.00
2023-7-18 17:28:3,30.05,75.88,98414.20,245.21,7.26,404.44,6.35,10.00,19.00,19.00
2023-7-18 17:28:12,30.08,75.82,98414.59,245.19,7.42,404.51,6.44,10.00,17.00,18.00
2023-7-18 17:28:22,30.11,75.68,98413.59,245.26,4.42,403.09,4.65,9.00,16.00,17.00
2023-7-18 17:28:31,30.09,75.73,98413.45,245.28,3.58,402.65,4.08,11.00,15.00,16.00
2023-7-18 17:28:40,30.13,75.61,98413.52,245.27,4.08,402.92,4.42,11.00,17.00,17.00
2023-7-18 17:28:50,30.14,75.49,98413.73,245.25,4.17,402.97,4.49,9.00,16.00,17.00
2023-7-18 17:28:59,30.14,75.39,98413.28,245.29,5.50,403.63,5.34,10.00,17.00,19.00
2023-7-18 17:29:9,30.16,75.32,98412.79,245.33,6.55,404.12,5.95,11.00,17.00,18.00
2023-7-18 17:29:18,30.18,75.21,98411.62,245.43,4.13,402.94,4.46,11.00,17.00,18.00
2023-7-18 17:29:28,30.18,75.12,98411.14,245.47,3.82,402.78,4.24,12.00,18.00,18.00
2023-7-18 17:29:38,30.19,75.00,98410.82,245.50,7.50,404.54,6.48,10.00,16.00,16.00
2023-7-18 17:29:47,30.22,74.99,98411.20,245.47,3.56,402.64,4.06,12.00,16.00,16.00
2023-7-18 17:29:57,30.22,74.87,98411.95,245.40,3.79,402.76,4.22,11.00,15.00,15.00
2023-7-18 17:30:6,30.23,74.77,98412.84,245.33,7.39,404.49,6.42,9.00,15.00,16.00
2023-7-18 17:30:16,30.24,74.58,98413.22,245.30,3.52,402.62,4.03,10.00,16.00,17.00
2023-7-18 17:30:25,30.24,74.55,98413.05,245.31,3.73,402.73,4.18,10.00,17.00,18.00
2023-7-18 17:30:35,30.23,74.63,98412.77,245.33,3.65,402.69,4.12,10.00,17.00,17.00
2023-7-18 17:30:45,30.26,74.71,98412.27,245.38,7.26,404.44,6.35,9.00,15.00,15.00
2023-7-18 17:30:54,30.28,74.60,98412.81,245.33,4.42,403.09,4.65,9.00,15.00,17.00
2023-7-18 17:31:3,30.30,74.56,98414.63,245.18,3.73,402.73,4.18,10.00,15.00,18.00
2023-7-18 17:31:12,30.32,74.53,98415.34,245.11,3.74,402.74,4.19,11.00,16.00,18.00
2023-7-18 17:31:22,30.30,74.44,98414.88,245.16,3.26,402.48,3.84,11.00,16.00,17.00
2023-7-18 17:31:31,30.29,74.40,98415.06,245.14,3.76,402.75,4.20,10.00,15.00,17.00
2023-7-18 17:31:41,30.30,74.39,98415.92,245.07,6.27,403.98,5.79,11.00,17.00,18.00
2023-7-18 17:31:50,30.29,74.45,98416.23,245.04,3.40,402.55,3.94,11.00,18.00,18.00
2023-7-18 17:32:0,30.30,74.45,98417.11,244.96,3.16,402.42,3.77,12.00,18.00,19.00
2023-7-18 17:32:10,30.31,74.45,98417.15,244.96,3.96,402.85,4.34,11.00,16.00,16.00
2023-7-18 17:32:19,30.31,74.40,98417.52,244.93,3.50,402.61,4.01,11.00,16.00,17.00
2023-7-18 17:32:29,30.31,74.40,98417.31,244.95,6.16,403.93,5.73,11.00,18.00,20.00
2023-7-18 17:32:38,30.32,74.36,98417.33,244.95,3.41,402.56,3.95,11.00,17.00,18.00
2023-7-18 17:32:48,30.30,74.34,98418.23,244.87,3.81,402.77,4.23,11.00,16.00,17.00
2023-7-18 17:32:57,30.32,74.40,98418.42,244.85,3.87,402.81,4.28,11.00,16.00,18.00
2023-7-18 17:33:7,30.33,74.42,98418.25,244.87,6.75,404.20,6.07,11.00,17.00,20.00
2023-7-18 17:33:16,30.33,74.40,98418.44,244.85,3.70,402.72,4.16,11.00,17.00,17.00
2023-7-18 17:33:26,30.35,74.47,98417.78,244.91,4.47,403.11,4.68,11.00,18.00,18.00
2023-7-18 17:33:36,30.37,74.40,98417.82,244.90,3.98,402.87,4.36,11.00,16.00,16.00
2023-7-18 17:33:45,30.39,74.33,98417.52,244.93,3.52,402.62,4.03,9.00,14.00,15.00
2023-7-18 17:33:54,30.38,74.21,98418.23,244.87,3.54,402.63,4.04,8.00,12.00,13.00
2023-7-18 17:34:3,30.39,74.21,98417.40,244.94,8.08,404.79,6.79,9.00,14.00,15.00
2023-7-18 17:34:13,30.37,74.18,98417.05,244.97,4.14,402.95,4.46,10.00,16.00,16.00
2023-7-18 17:34:22,30.36,74.18,98416.66,245.00,4.26,403.01,4.55,11.00,17.00,18.00
2023-7-18 17:34:32,30.36,74.22,98416.82,244.99,3.96,402.85,4.34,11.00,17.00,18.00
2023-7-18 17:34:41,30.37,74.22,98416.31,245.03,4.19,402.97,4.49,12.00,17.00,19.00
2023-7-18 17:34:51,30.35,74.24,98416.62,245.01,3.93,402.84,4.32,10.00,15.00,16.00
2023-7-18 17:35:1,30.35,74.32,98416.61,245.01,3.67,402.70,4.14,10.00,16.00,17.00
2023-7-18 17:35:10,30.35,74.32,98416.25,245.04,3.96,402.85,4.34,10.00,16.00,16.00
2023-7-18 17:35:20,30.34,74.33,98416.24,245.04,4.01,402.88,4.38,10.00,17.00,17.00
2023-7-18 17:35:29,30.34,74.35,98414.98,245.15,4.25,403.01,4.54,9.00,14.00,14.00
2023-7-18 17:35:39,30.34,74.35,98414.28,245.21,6.17,403.94,5.74,10.00,16.00,16.00
2023-7-18 17:35:48,30.34,74.38,98413.58,245.27,3.85,402.80,4.26,10.00,16.00,16.00
2023-7-18 17:35:58,30.34,74.43,98412.88,245.32,3.65,402.69,4.12,11.00,18.00,18.00
2023-7-18 17:36:7,30.35,74.44,98413.05,245.31,3.90,402.82,4.30,11.00,17.00,18.00
2023-7-18 17:36:17,30.36,74.48,98413.25,245.29,3.56,402.64,4.06,11.00,19.00,19.00
2023-7-18 17:36:26,30.35,74.44,98412.58,245.35,4.41,403.09,4.64,11.00,18.00,19.00
2023-7-18 17:36:36,30.36,74.47,98412.58,245.35,7.17,404.40,6.30,11.00,16.00,17.00
2023-7-18 17:36:45,30.37,74.51,98412.95,245.32,3.73,402.73,4.18,10.00,16.00,17.00
2023-7-18 17:36:54,30.40,74.44,98412.80,245.33,3.64,402.68,4.12,10.00,15.00,15.00
2023-7-18 17:37:4,30.39,74.42,98412.30,245.37,3.46,402.59,3.99,9.00,13.00,13.00
2023-7-18 17:37:13,30.39,74.41,98411.60,245.43,3.76,402.75,4.20,9.00,14.00,15.00
2023-7-18 17:37:23,30.38,74.43,98411.81,245.40,4.09,402.92,4.43,9.00,14.00,15.00
2023-7-18 17:37:33,30.38,74.41,98412.17,245.39,3.88,402.81,4.28,11.00,17.00,18.00
2023-7-18 17:37:42,30.38,74.41,98411.83,245.41,4.24,403.00,4.53,11.00,17.00,18.00
2023-7-18 17:37:52,30.40,74.46,98412.02,245.40,3.82,402.78,4.24,10.00,16.00,17.00
2023-7-18 17:38:1,30.40,74.48,98412.02,245.40,3.85,402.80,4.26,10.00,16.00,16.00
2023-7-18 17:38:11,30.39,74.43,98412.54,245.35,6.90,404.27,6.15,9.00,16.00,16.00
2023-7-18 17:38:20,30.39,74.41,98412.36,245.37,3.95,402.85,4.33,10.00,17.00,17.00
2023-7-18 17:38:30,30.39,74.35,98411.48,245.44,3.81,402.77,4.23,9.00,14.00,14.00
2023-7-18 17:38:39,30.37,74.29,98411.64,245.43,7.17,404.40,6.30,10.00,15.00,15.00
2023-7-18 17:38:49,30.39,74.30,98411.41,245.45,4.10,402.93,4.43,11.00,16.00,16.00
2023-7-18 17:38:58,30.36,74.29,98411.06,245.48,3.95,402.85,4.33,11.00,16.00,16.00
2023-7-18 17:39:8,30.36,74.31,98410.90,245.49,7.68,404.62,6.58,11.00,15.00,15.00
2023-7-18 17:39:17,30.36,74.29,98410.33,245.54,4.45,403.11,4.67,10.00,14.00,14.00
2023-7-18 17:39:26,30.35,74.31,98410.31,245.54,4.00,402.88,4.37,11.00,15.00,15.00
2023-7-18 17:39:36,30.37,74.32,98410.83,245.50,4.04,402.89,4.39,9.00,13.00,13.00
2023-7-18 17:39:45,30.38,74.29,98411.55,245.44,4.08,402.92,4.42,11.00,14.00,14.00
2023-7-18 17:39:55,30.37,74.20,98410.50,245.53,3.71,402.72,4.17,10.00,15.00,15.00
2023-7-18 17:40:5,30.37,74.18,98410.16,245.56,3.95,402.85,4.33,9.00,14.00,15.00
2023-7-18 17:40:14,30.36,74.15,98409.81,245.59,6.63,404.15,6.00,10.00,16.00,17.00
2023-7-18 17:40:24,30.36,74.12,98410.50,245.53,3.82,402.78,4.24,10.00,15.00,15.00
2023-7-18 17:40:33,30.37,74.09,98410.67,245.51,3.56,402.64,4.06,12.00,17.00,17.00
2023-7-18 17:40:43,30.37,74.04,98410.67,245.51,7.48,404.53,6.47,11.00,16.00,16.00
2023-7-18 17:40:52,30.40,73.99,98411.04,245.48,3.94,402.84,4.33,11.00,16.00,16.00
2023-7-18 17:41:2,30.38,73.93,98411.59,245.43,3.98,402.87,4.36,11.00,15.00,15.00
2023-7-18 17:41:11,30.38,73.91,98412.27,245.38,5.63,403.69,5.41,10.00,14.00,14.00
2023-7-18 17:41:21,30.38,73.89,98413.33,245.29,4.31,403.03,4.57,8.00,14.00,14.00
2023-7-18 17:41:30,30.38,73.87,98413.67,245.26,3.20,402.45,3.80,8.00,15.00,16.00
2023-7-18 17:41:39,30.36,73.84,98414.72,245.17,5.90,403.82,5.58,9.00,17.00,18.00
2023-7-18 17:41:49,30.36,73.85,98415.42,245.11,5.69,403.71,5.45,9.00,17.00,18.00
2023-7-18 17:41:58,30.37,73.81,98414.91,245.15,3.08,402.38,3.71,10.00,15.00,16.00
2023-7-18 17:42:8,30.37,73.80,98415.61,245.09,3.25,402.47,3.84,9.00,16.00,17.00
2023-7-18 17:42:17,30.38,73.78,98414.88,245.15,2.71,402.17,3.42,10.00,17.00,18.00
2023-7-18 17:42:27,30.36,73.76,98415.58,245.09,2.54,402.07,3.29,10.00,16.00,17.00
2023-7-18 17:42:37,30.37,73.78,98415.41,245.11,2.94,402.30,3.60,10.00,17.00,17.00
2023-7-18 17:42:46,30.35,73.78,98415.40,245.11,5.23,403.50,5.17,11.00,18.00,19.00
2023-7-18 17:42:56,30.35,73.80,98415.91,245.07,2.54,402.06,3.28,12.00,20.00,21.00
2023-7-18 17:43:5,30.37,73.79,98415.55,245.10,2.63,402.12,3.36,10.00,18.00,20.00
2023-7-18 17:43:15,30.35,73.82,98415.73,245.08,4.67,403.22,4.81,11.00,18.00,19.00
2023-7-18 17:43:24,30.35,73.81,98416.25,245.04,2.80,402.22,3.49,10.00,16.00,16.00
2023-7-18 17:43:34,30.35,73.78,98416.08,245.05,3.07,402.37,3.70,11.00,16.00,16.00
2023-7-18 17:43:43,30.35,73.76,98415.72,245.08,5.39,403.57,5.27,11.00,16.00,16.00
2023-7-18 17:43:53,30.35,73.70,98415.86,245.07,3.25,402.47,3.84,12.00,16.00,16.00
2023-7-18 17:44:2,30.34,73.74,98415.33,245.12,3.27,402.48,3.85,10.00,15.00,15.00
2023-7-18 17:44:12,30.33,73.75,98415.67,245.09,3.41,402.56,3.95,11.00,15.00,15.00
2023-7-18 17:44:21,30.34,73.75,98416.20,245.04,5.15,403.46,5.12,10.00,15.00,15.00
2023-7-18 17:44:30,30.34,73.77,98417.27,244.95,3.14,402.41,3.75,10.00,15.00,15.00
2023-7-18 17:44:40,30.33,73.77,98417.44,244.94,3.40,402.55,3.94,11.00,16.00,16.00
2023-7-18 17:44:49,30.34,73.78,98418.13,244.88,3.39,402.55,3.93,11.00,16.00,18.00
2023-7-18 17:44:59,30.33,73.76,98417.92,244.90,3.30,402.50,3.87,11.00,15.00,18.00
2023-7-18 17:45:8,30.35,73.73,98418.27,244.87,3.02,402.35,3.66,10.00,15.00,18.00
2023-7-18 17:45:18,30.34,73.71,98418.30,244.86,6.60,404.14,5.98,9.00,14.00,16.00
2023-7-18 17:45:28,30.35,73.67,98418.48,244.85,3.42,402.56,3.95,9.00,14.00,14.00
2023-7-18 17:45:37,30.34,73.61,98418.31,244.86,3.39,402.55,3.93,8.00,13.00,14.00
2023-7-18 17:45:47,30.34,73.60,98419.69,244.74,3.36,402.53,3.91,10.00,14.00,14.00
2023-7-18 17:45:56,30.35,73.55,98420.22,244.70,3.50,402.61,4.01,9.00,13.00,13.00
2023-7-18 17:46:6,30.36,73.57,98421.48,244.59,3.48,402.60,4.00,9.00,15.00,15.00
2023-7-18 17:46:15,30.37,73.54,98422.38,244.52,6.11,403.91,5.70,9.00,15.00,16.00
2023-7-18 17:46:25,30.40,73.45,98422.77,244.48,3.14,402.41,3.75,11.00,17.00,17.00
2023-7-18 17:46:34,30.39,73.41,98423.13,244.45,3.40,402.55,3.94,11.00,15.00,15.00
2023-7-18 17:46:44,30.42,73.37,98421.42,244.60,2.89,402.27,3.56,10.00,14.00,15.00
2023-7-18 17:46:53,30.38,73.25,98421.61,244.58,5.21,403.48,5.15,9.00,14.00,15.00
2023-7-18 17:47:2,30.38,73.15,98422.30,244.52,3.38,402.54,3.93,9.00,14.00,15.00
2023-7-18 17:47:12,30.38,73.13,98422.98,244.46,3.09,402.38,3.71,10.00,14.00,14.00
2023-7-18 17:47:21,30.39,73.20,98423.33,244.43,3.27,402.48,3.85,11.00,16.00,16.00
2023-7-18 17:47:31,30.37,73.17,98423.13,244.45,3.79,402.76,4.22,11.00,18.00,19.00
2023-7-18 17:47:41,30.38,73.11,98423.47,244.42,3.16,402.42,3.77,10.00,18.00,19.00
2023-7-18 17:47:50,30.37,73.16,98423.81,244.39,5.50,403.63,5.34,9.00,15.00,16.00
2023-7-18 17:48:0,30.39,73.21,98423.47,244.42,3.09,402.38,3.71,10.00,16.00,16.00
2023-7-18 17:48:9,30.38,73.21,98424.34,244.35,3.25,402.47,3.84,10.00,16.00,16.00
2023-7-18 17:48:19,30.36,73.21,98423.81,244.39,2.80,402.22,3.49,10.00,15.00,15.00
2023-7-18 17:48:28,30.38,73.32,98423.27,244.44,2.67,402.14,3.38,9.00,15.00,15.00
2023-7-18 17:48:38,30.35,73.35,98423.25,244.44,3.60,402.66,4.09,9.00,12.00,12.00
2023-7-18 17:48:47,30.34,73.45,98422.70,244.49,2.98,402.32,3.63,8.00,12.00,13.00
2023-7-18 17:48:57,30.33,73.43,98422.31,244.52,3.04,402.36,3.68,8.00,13.00,13.00
2023-7-18 17:49:6,30.30,73.46,98422.28,244.52,2.89,402.27,3.56,9.00,12.00,13.00
2023-7-18 17:49:15,30.31,73.52,98423.31,244.44,3.07,402.37,3.70,9.00,14.00,14.00
2023-7-18 17:49:25,30.30,73.52,98423.78,244.40,5.03,403.39,5.04,9.00,13.00,14.00
2023-7-18 17:49:34,30.31,73.56,98423.77,244.40,2.67,402.14,3.38,10.00,16.00,16.00
2023-7-18 17:49:44,30.31,73.60,98425.01,244.29,2.95,402.30,3.61,8.00,13.00,13.00
2023-7-18 17:49:54,30.30,73.63,98425.14,244.28,5.10,403.43,5.09,9.00,14.00,14.00
2023-7-18 17:50:3,30.28,73.66,98425.83,244.22,3.03,402.35,3.67,10.00,13.00,13.00
2023-7-18 17:50:13,30.29,73.70,98426.16,244.19,2.77,402.20,3.47,10.00,14.00,14.00
2023-7-18 17:50:22,30.28,73.67,98425.80,244.22,5.39,403.57,5.27,11.00,14.00,14.00
2023-7-18 17:50:32,30.28,73.72,98426.13,244.20,2.57,402.09,3.31,11.00,15.00,17.00
2023-7-18 17:50:41,30.27,73.77,98426.81,244.14,2.79,402.21,3.48,11.00,16.00,17.00
2023-7-18 17:50:51,30.24,73.78,98426.78,244.14,3.18,402.44,3.78,9.00,15.00,15.00
2023-7-18 17:51:0,30.25,73.82,98427.80,244.05,5.55,403.65,5.36,8.00,14.00,14.00
2023-7-18 17:51:10,30.25,73.81,98428.11,244.03,2.47,402.03,3.23,9.00,14.00,14.00
2023-7-18 17:51:19,30.24,73.81,98429.53,243.91,2.76,402.20,3.46,9.00,15.00,15.00
2023-7-18 17:51:28,30.23,73.79,98430.41,243.83,3.01,402.34,3.65,9.00,17.00,17.00
2023-7-18 17:51:38,30.24,73.84,98430.57,243.82,3.13,402.40,3.74,9.00,16.00,17.00
2023-7-18 17:51:47,30.23,73.86,98430.56,243.82,4.94,403.35,4.98,8.00,16.00,16.00
2023-7-18 17:51:57,30.25,73.86,98431.59,243.73,2.83,402.23,3.51,10.00,15.00,15.00
2023-7-18 17:52:7,30.23,73.87,98430.91,243.79,3.33,402.51,3.89,9.00,14.00,14.00
2023-7-18 17:52:16,30.23,73.83,98431.56,243.73,5.67,403.71,5.44,9.00,14.00,15.00
2023-7-18 17:52:26,30.25,73.83,98433.00,243.61,3.07,402.37,3.70,9.00,14.00,15.00
2023-7-18 17:52:35,30.26,73.78,98432.83,243.62,2.83,402.24,3.52,9.00,14.00,14.00
2023-7-18 17:52:45,30.25,73.70,98433.70,243.55,2.94,402.30,3.60,8.00,12.00,12.00
2023-7-18 17:52:54,30.26,73.70,98433.88,243.53,2.51,402.05,3.26,10.00,13.00,13.00
2023-7-18 17:53:4,30.24,73.74,98434.40,243.49,3.10,402.39,3.72,11.00,15.00,15.00
2023-7-18 17:53:13,30.23,73.73,98435.45,243.40,3.25,402.47,3.84,10.00,14.00,16.00
2023-7-18 17:53:23,30.25,73.75,98435.61,243.39,3.76,402.75,4.20,9.00,14.00,14.00
2023-7-18 17:53:32,30.25,73.73,98436.14,243.34,2.78,402.21,3.47,8.00,13.00,13.00
2023-7-18 17:53:41,30.22,73.74,98436.45,243.32,2.29,401.91,3.07,9.00,14.00,14.00
2023-7-18 17:53:51,30.21,73.78,98435.92,243.36,4.52,403.14,4.72,9.00,14.00,14.00
2023-7-18 17:54:1,30.23,73.79,98435.56,243.39,2.62,402.11,3.35,9.00,14.00,14.00
2023-7-18 17:54:10,30.22,73.77,98436.78,243.29,2.54,402.06,3.28,10.00,15.00,16.00
2023-7-18 17:54:20,30.22,73.79,98437.13,243.26,2.79,402.21,3.48,9.00,13.00,14.00
2023-7-18 17:54:29,30.22,73.78,98436.41,243.32,2.72,402.17,3.43,10.00,14.00,15.00
2023-7-18 17:54:39,30.21,73.81,98436.41,243.32,3.16,402.42,3.77,10.00,16.00,16.00
2023-7-18 17:54:48,30.19,73.79,98436.73,243.29,4.49,403.13,4.70,11.00,17.00,17.00
2023-7-18 17:54:58,30.19,73.80,98437.08,243.26,2.89,402.27,3.56,8.00,14.00,15.00
2023-7-18 17:55:7,30.19,73.81,98437.08,243.26,2.41,401.99,3.18,9.00,14.00,14.00
2023-7-18 17:55:17,30.22,73.80,98436.91,243.28,2.61,402.11,3.34,9.00,14.00,14.00
2023-7-18 17:55:26,30.20,73.82,98436.17,243.34,4.85,403.31,4.93,9.00,14.00,14.00
2023-7-18 17:55:35,30.21,73.75,98436.34,243.32,2.69,402.15,3.40,10.00,14.00,14.00
2023-7-18 17:55:45,30.21,73.75,98436.52,243.31,2.68,402.15,3.40,10.00,14.00,14.00
2023-7-18 17:55:54,30.20,73.73,98437.92,243.19,2.79,402.21,3.48,10.00,15.00,16.00
2023-7-18 17:56:4,30.20,73.70,98438.26,243.16,2.82,402.23,3.50,10.00,17.00,17.00
2023-7-18 17:56:13,30.19,73.69,98437.91,243.19,3.25,402.47,3.83,11.00,18.00,19.00
2023-7-18 17:56:23,30.20,73.68,98437.58,243.22,3.22,402.46,3.81,10.00,15.00,15.00
2023-7-18 17:56:33,30.20,73.51,98436.86,243.28,3.17,402.43,3.77,10.00,15.00,15.00
2023-7-18 17:56:42,30.18,73.51,98437.55,243.22,3.40,402.55,3.94,10.00,15.00,15.00
2023-7-18 17:56:52,30.18,73.53,98437.92,243.19,6.05,403.89,5.67,9.00,13.00,13.00
2023-7-18 17:57:1,30.18,73.53,98437.91,243.19,2.61,402.11,3.34,8.00,13.00,14.00
2023-7-18 17:57:11,30.17,73.55,98438.41,243.15,3.50,402.61,4.01,8.00,12.00,13.00
2023-7-18 17:57:20,30.18,73.58,98438.56,243.14,3.38,402.54,3.93,9.00,14.00,14.00
2023-7-18 17:57:30,30.17,73.55,98437.33,243.24,3.32,402.51,3.88,11.00,16.00,16.00
2023-7-18 17:57:39,30.17,73.55,98436.63,243.30,5.90,403.82,5.58,12.00,18.00,19.00
2023-7-18 17:57:49,30.16,73.55,98436.05,243.35,4.34,403.05,4.60,9.00,16.00,17.00
2023-7-18 17:57:58,30.17,73.53,98436.77,243.29,3.19,402.44,3.79,9.00,15.00,15.00
2023-7-18 17:58:7,30.15,73.57,98437.30,243.24,6.80,404.23,6.09,10.00,16.00,16.00
2023-7-18 17:58:17,30.15,73.58,98437.46,243.23,7.28,404.44,6.36,10.00,15.00,15.00
2023-7-18 17:58:26,30.16,73.58,98437.46,243.23,3.55,402.63,4.05,8.00,15.00,15.00
2023-7-18 17:58:36,30.15,73.58,98436.02,243.35,3.20,402.45,3.80,7.00,14.00,15.00
2023-7-18 17:58:46,30.16,73.64,98435.50,243.40,5.13,403.44,5.11,9.00,14.00,15.00
2023-7-18 17:58:55,30.16,73.64,98434.61,243.47,3.39,402.55,3.93,7.00,13.00,13.00
2023-7-18 17:59:5,30.16,73.63,98435.31,243.41,3.43,402.57,3.97,8.00,13.00,13.00
2023-7-18 17:59:14,30.13,73.67,98435.13,243.43,5.80,403.77,5.52,7.00,13.00,13.00
2023-7-18 17:59:24,30.16,73.66,98434.59,243.47,3.66,402.70,4.13,9.00,14.00,14.00
2023-7-18 17:59:33,30.15,73.69,98433.72,243.55,3.69,402.71,4.15,8.00,15.00,15.00
2023-7-18 17:59:43,30.15,73.71,98432.81,243.63,6.87,404.26,6.13,9.00,15.00,15.00
2023-7-18 17:59:52,30.15,73.71,98433.69,243.55,3.49,402.60,4.01,9.00,14.00,15.00
2023-7-18 18:0:1,30.14,73.71,98433.36,243.58,2.98,402.32,3.63,9.00,15.00,16.00
